,time,high,low,open,close,liquidate_long,liquidate_short,TradingVolume_usd,OpenInterest_long,OpenInterest_short,leverage_long,leverage_short,Less than 1.1X,1.1X - 5X,5X - 10X,10X - 15X,15X - 20X,20X - 25X,25X - 30X,30X - 35X,35X - 40X,40X - 45X,45X - 50X,More than 50X
4549,2022-12-30,16637.25,16364.76,16631.24,16599.47,0.0,0.0,118800.0,22305630.86599785,32915764.943556808,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6600.0
4550,2022-12-31,16625.46,16487.05,16599.47,16531.31,244080.0,39600.0,1767742.0,22993107.055769145,32668055.7303825,143.75213675213675,137.86206896551724,0.0,0.0,0.0,0.0,0.0,9840.0,0.0,0.0,7372.0,0.0,9408.0,6615.131474103586
4551,2023-01-01,16619.82,16502.85,16531.31,16613.87,0.0,0.0,395013.0,22873958.870328397,32866698.21903849,94.70588235294117,150.0,0.0,24900.0,24900.0,0.0,0.0,0.0,7371.0,0.0,0.0,0.0,55392.0,14865.78947368421
4552,2023-01-02,16768.07,16544.15,16613.87,16670.08,0.0,0.0,675949.0,23215993.591589563,32209214.462194912,84.29629629629629,36.15384615384615,0.0,10277.0,11548.666666666666,0.0,8381.0,38513.333333333336,7371.0,0.0,0.0,0.0,55392.0,16289.545454545454
4553,2023-01-03,16766.7,16605.01,16670.08,16670.16,0.0,0.0,662385.0,24286774.304447364,31199635.457151543,95.41666666666667,73.0,0.0,0.0,0.0,22920.0,0.0,20643.0,12250.0,0.0,0.0,0.0,0.0,53059.27272727273
4554,2023-01-04,16972.62,16651.02,16670.16,16846.82,19800.0,0.0,2281502.0,25217795.67162564,30583577.98332482,93.46428571428571,66.72,0.0,0.0,0.0,14137.714285714286,0.0,16055.0,12250.0,8146.0,0.0,0.0,0.0,59783.23529411765
4555,2023-01-05,16869.84,16764.64,16846.82,16825.87,0.0,0.0,595617.0,24224360.942895096,31058973.13715325,94.55,52.25,0.0,0.0,0.0,37654.0,0.0,18100.0,10192.0,0.0,0.0,7871.0,0.0,29340.8
4556,2023-01-06,17013.77,16687.42,16825.87,16946.16,0.0,0.0,966954.0,25708947.71515244,37462867.8996538,61.03846153846154,36.7,0.0,8635.0,59366.0,0.0,7410.0,7846.666666666667,22428.571428571428,22030.0,0.0,0.0,0.0,27531.764705882353
4557,2023-01-07,16972.62,16905.39,16946.16,16942.73,0.0,0.0,82457.0,26711904.367436223,37687998.13747215,70.8,51.0,0.0,0.0,7944.0,0.0,15714.0,7880.0,0.0,0.0,0.0,0.0,0.0,9108.333333333334
4558,2023-01-08,17132.21,16913.28,16942.73,17115.81,0.0,0.0,501802.0,27112822.08333163,33755298.61780667,50.27272727272727,125.0,0.0,0.0,120420.0,0.0,0.0,0.0,0.0,16470.0,0.0,7869.0,0.0,29577.875
4559,2023-01-09,17387.59,17103.2,17115.81,17179.03,0.0,0.0,341552.0,25050237.03529689,27969985.184336744,67.82352941176471,66.0,0.0,7470.0,7470.0,35628.0,17748.0,7880.0,24951.6,7458.0,0.0,0.0,0.0,12526.0
4560,2023-01-10,17484.36,17148.57,17179.03,17442.44,0.0,0.0,1063383.0,25349801.054185428,26757197.780725457,56.55555555555556,42.07142857142857,0.0,0.0,7658.0,7940.0,7410.0,9703.285714285714,10325.0,20490.0,0.0,0.0,0.0,114495.25
4561,2023-01-11,17986.45,17324.71,17442.44,17938.0,0.0,0.0,3528236.0,27047798.59063011,27690835.44165521,57.31578947368421,46.0,0.0,8430.0,8430.0,118848.0,8632.5,11004.0,12250.0,0.0,0.0,278786.6666666667,0.0,166573.33333333334
4562,2023-01-12,19092.31,17906.4,17938.0,18849.0,43630.0,0.0,5652318.0,28136765.739344638,30161057.29039924,70.33333333333333,73.52112676056338,0.0,20551.666666666668,20551.666666666668,54516.0,29729.85714285714,10251.875,12250.0,389416.0,7334.0,23240.0,34986.0,29916.2
4563,2023-01-13,19992.23,18717.45,18849.0,19932.05,26400.0,0.0,11235942.0,32138700.49303364,27921967.903386503,73.07843137254902,63.72727272727273,0.0,23001.5,24971.909090909092,185246.14285714287,78649.875,66512.69565217392,14190.833333333334,19856.0,7372.0,38720.0,7290.0,68234.32530120482
4564,2023-01-14,21255.15,19895.77,19932.05,20954.52,39600.0,66000.0,7567577.0,33559214.44692192,27532205.66417454,102.46601941747574,74.72368421052632,0.0,16289.333333333334,7772.285714285715,121440.58823529411,115597.5,163892.8,76691.42857142857,14465.142857142857,9270.666666666666,0.0,0.0,28734.787401574802
4565,2023-01-15,21047.91,20575.44,20954.52,20878.94,0.0,0.0,4941881.0,32489637.333564747,29692909.24198688,56.90625,102.0,0.0,27173.5,46865.0,25204.0,115794.7,0.0,346484.6666666667,24615.0,0.0,38720.0,0.0,81567.33333333333
4566,2023-01-16,21438.83,20635.89,20878.94,21188.92,40200.0,23516.0,4762960.0,33466006.48320455,27862814.22784696,94.74698795180723,64.86363636363636,0.0,0.0,29452.0,41619.4,45347.42857142857,299674.0,19101.333333333332,11530.0,0.0,27506.285714285714,7536.0,31786.54761904762
4567,2023-01-17,21555.18,20866.41,21188.92,21136.12,25760.0,24392.0,4904632.0,28809936.748456538,35317188.66255588,70.48351648351648,76.46938775510205,0.0,56393.6,92003.14285714286,54461.333333333336,125668.5,14140.285714285714,12250.0,7702.5,9594.0,10458.90909090909,14445.0,33427.260273972606
4568,2023-01-18,21624.6,20411.68,21136.12,20678.47,26400.0,14976.0,9923905.0,27023538.84074252,34711398.75158701,94.29126213592232,95.94366197183099,0.0,13230.666666666666,28781.333333333332,50382.75,47974.92857142857,15591.2,0.0,14016.0,594264.3333333334,14762.0,0.0,53448.181818181816
4569,2023-01-19,21180.98,20670.44,20678.47,21082.28,42450.0,2388600.0,9805144.0,27850473.999268223,25567763.25970591,69.16666666666667,79.13333333333334,0.0,0.0,0.0,26306.0,135824.0,11075.5,116431.2,7320.0,369629.5,7392.0,156604.0,101296.77192982456
4570,2023-01-20,22724.89,20884.26,21082.28,22676.2,278986.0,42946.0,8374958.0,33383492.016244054,29092568.171423748,76.04854368932038,69.30232558139535,0.0,22257.875,23380.8125,30602.555555555555,65656.71428571429,65866.22222222222,10418.0,8016.2,22037.25,7661.555555555556,7966.0,57526.31481481482
4571,2023-01-21,23327.14,22465.82,22676.2,22789.92,406499.0,67984.0,23676170.0,29463926.44710113,26804471.182881597,95.42796610169492,76.9054054054054,0.0,12216.0,14376.857142857143,20667.29411764706,242272.5,42564.444444444445,249642.66666666666,9760.0,25554.416666666668,7760.0,9408.0,87434.28761061947
4572,2023-01-22,23072.22,22343.13,22789.92,22714.99,32000.0,0.0,13165407.0,30663372.870580185,26229394.81183369,88.21379310344828,72.57777777777778,0.0,7476.0,7470.0,25657.6,360957.5,188110.2857142857,121166.0,21665.6875,9515.5,0.0,10029.0,58196.92622950819
4573,2023-01-23,23154.59,22585.74,22714.99,22917.47,81204.0,191700.0,13577146.0,28911511.105668917,34389746.0124534,81.20529801324503,82.74509803921569,0.0,48394.125,26662.85714285714,14070.5,26022.75,24294.0,75644.25,11367.307692307691,7372.0,102377.33333333333,0.0,86816.608
4574,2023-01-24,23159.62,22485.0,22917.47,22637.8,708258.0,34560.0,17400898.0,34074147.72649218,39332782.86392431,94.76282051282051,70.66666666666667,0.0,20157.5,57586.444444444445,109396.27272727272,788933.75,24887.0,15745.0,82892.72727272728,27306.0,38720.0,41787.2,54388.18571428571
4575,2023-01-25,23801.04,22354.6,22637.8,23066.28,778760.0,167208.0,27817979.0,33972413.93835067,30055524.291254304,76.77777777777777,88.95270270270271,0.0,36431.0,27595.68181818182,162519.58823529413,14343.0,116511.25925925926,184901.08333333334,25859.0,85414.66666666667,59240.22222222222,28082.363636363636,49941.97810218978
4576,2023-01-26,23268.02,22870.4,23066.28,23009.15,202680.0,187320.0,11266945.0,36806847.19623883,33292876.904525664,81.10322580645162,82.40243902439025,0.0,40291.375,23630.384615384617,21922.0,33018.75,89576.08333333333,49708.0,104235.28571428571,223613.66666666666,37047.333333333336,141488.0,36833.19463087248
4577,2023-01-27,23485.53,22594.06,23009.15,23077.75,259700.0,29549.0,46394944.0,33384105.74063848,35235748.47738305,64.2579185520362,74.85384615384615,0.0,18120.88888888889,35285.846153846156,125809.33333333333,28090.833333333332,364575.2571428571,15679.5,108938.875,118039.66666666667,231018.5,115333.0,124716.64367816092
4578,2023-01-28,23181.57,22895.7,23077.75,23031.02,0.0,10465.0,3118202.0,34329684.23455559,30650908.06470433,72.66666666666667,75.06896551724138,0.0,0.0,18878.444444444445,33756.42857142857,77341.5,45416.4,109743.33333333333,0.0,0.0,205861.0,11520.0,23311.3
4579,2023-01-29,23948.42,22981.04,23031.02,23747.26,420648.0,19084.0,22686587.0,35293769.66334178,30380497.983220976,81.3954802259887,76.390625,0.0,140818.33333333334,174678.1,347762.86666666664,11918.25,265502.3461538461,19636.45,15698.444444444445,42261.77777777778,24012.333333333332,10192.0,33561.177083333336
4580,2023-01-30,23796.62,22577.01,23747.26,22833.34,68446.0,26400.0,14703857.0,35863247.915297665,29268873.524749946,79.70491803278688,86.56603773584905,0.0,50111.42857142857,64319.04761904762,26692.85714285714,14601.272727272728,46497.63636363636,20921.466666666667,115004.0,459032.0,82899.83333333333,13132.0,32283.042105263157
4581,2023-01-31,23271.14,22725.41,22833.34,23129.7,55200.0,0.0,11093677.0,35887900.76194987,34781831.81803988,79.79824561403508,59.983193277310924,0.0,173436.4,71404.4,49845.6,9878.75,15780.31111111111,36917.416666666664,8056.0,8394.8,10749.4,138296.0,61769.824
4582,2023-02-01,23799.9,22792.33,23129.7,23730.52,49800.0,103960.0,13039749.0,41154941.53777016,30920420.50778383,77.87769784172662,69.1078431372549,0.0,44431.9375,132149.6923076923,32212.944444444445,21462.0,57422.07692307692,106557.36363636363,13095.4,9432.666666666666,21588.88888888889,45297.666666666664,56067.10447761194
4583,2023-02-02,24229.18,23423.04,23730.52,23470.8,167850.0,68710.0,21226513.0,39155552.067480974,40709374.35792264,74.26815642458101,65.96969696969697,0.0,35922.0,12989.714285714286,19174.947368421053,281624.8333333333,124158.76190476191,46177.125,19258.0,519227.9166666667,32113.5,13755.333333333334,43798.62893081761
4584,2023-02-03,23709.93,23230.74,23470.8,23437.21,0.0,52800.0,12744710.0,37571935.0737849,38243201.83569018,63.20238095238095,83.18823529411765,0.0,45873.7,74394.63636363637,90978.75,116377.42857142857,10735.25,37603.25,53443.6,7430.666666666667,13458.0,9368.0,86639.17821782178
4585,2023-02-04,23582.26,23268.8,23437.21,23332.1,23040.0,0.0,2345030.0,37049260.979151815,29719136.69147396,77.90697674418605,58.80952380952381,0.0,9968.0,34456.8,15860.0,9730.0,8392.0,45998.0,11077.0,0.0,0.0,0.0,44044.15
4586,2023-02-05,23429.68,22796.98,23332.1,22940.79,46004.0,0.0,2684410.0,40226708.21762568,29208487.582008667,94.1978021978022,74.35483870967742,0.0,13275.6,54954.0,32259.6,68667.6,24561.14285714286,11220.0,42090.0,14391.666666666666,15480.0,8433.0,18333.083333333332
4587,2023-02-06,23147.93,22655.5,22940.79,22761.44,973864.0,0.0,17640361.0,43475033.59001997,32307299.894086547,94.4,54.69642857142857,0.0,20545.0,58193.0,18512.533333333333,35595.0,255068.11764705883,362927.22222222225,7699.0,0.0,18120.0,0.0,59614.31
4588,2023-02-07,23343.29,22752.6,22761.44,23252.78,37200.0,331460.0,19017720.0,44121432.05271125,31703220.37650052,83.1358024691358,71.36666666666666,0.0,18827.6,179023.5,73016.66666666667,24103.714285714286,34954.57142857143,504669.6666666667,7550.0,0.0,190061.8,0.0,117205.08
4589,2023-02-08,23407.79,22688.45,23252.78,22961.13,44504.0,331460.0,28017483.0,47824590.610375896,33245375.067397173,62.72093023255814,86.24137931034483,0.0,119219.625,157418.35714285713,205715.1,473124.14285714284,27932.714285714286,120866.66666666667,14775.0,7728.5,785109.0,7296.0,226708.1265822785
4590,2023-02-09,23000.67,21741.16,22961.13,21807.55,478224.0,13200.0,7131194.0,35188000.18346331,33941090.824906245,86.98666666666666,84.09574468085107,0.0,39459.5,43509.22222222222,149147.7142857143,10438.555555555555,56957.6,70233.33333333333,20501.555555555555,0.0,38992.5,18356.8,22178.090395480227
4591,2023-02-10,21940.0,21495.4,21807.55,21634.86,26400.0,56024.0,6260970.0,36484975.154186375,33527252.532196604,72.83544303797468,71.56338028169014,0.0,18969.222222222223,34638.0,168025.53846153847,15600.0,19680.0,9745.0,25097.14285714286,7748.0,17630.0,113082.0,34417.72222222222
4592,2023-02-11,21897.19,21611.54,21634.86,21862.19,0.0,0.0,2036263.0,36279091.68610861,28513284.80210616,82.0,74.09677419354838,0.0,9984.0,45109.333333333336,33222.5,126678.6,0.0,69741.66666666667,23793.0,0.0,0.0,0.0,29628.46875
4593,2023-02-12,22081.41,21659.69,21862.19,21790.14,140950.0,0.0,6799645.0,35698199.51667868,35366527.84716988,56.785714285714285,88.62962962962963,0.0,23095.0,17149.8,292599.0,592755.0,94133.33333333333,0.0,14640.0,7372.0,0.0,8004.0,74980.70731707317
4594,2023-02-13,21895.37,21407.31,21790.14,21787.77,0.0,0.0,6497932.0,38816179.21544396,31909909.668474674,77.62162162162163,93.78461538461538,0.0,26836.0,21189.5,61057.2,0.0,28080.0,27385.714285714286,12093.818181818182,29624.2,28262.666666666668,21690.0,57888.46590909091
4595,2023-02-14,22308.02,21587.95,21787.77,22208.56,29606.0,148900.0,17024933.0,35376682.242065065,35915305.888968974,61.070422535211264,78.70103092783505,0.0,129670.5,140908.0,461961.4285714286,14851.0,57209.63636363636,8818.75,18209.85714285714,1091239.25,18084.0,113082.0,23906.268041237112
4596,2023-02-15,24338.52,22059.91,22208.56,24332.21,0.0,174874.0,22416016.0,39334909.69391923,29278909.482247,81.9090909090909,70.10416666666667,0.0,23654.85714285714,27808.444444444445,505710.55555555556,448276.0,26762.727272727272,26396.222222222223,36924.57142857143,8844.70588235294,10148.4,52409.0,53216.07407407407
4597,2023-02-16,25233.22,23522.57,24332.21,23533.22,168800.0,1931018.0,75819912.0,34306857.00609243,30483675.80422918,94.52791878172589,72.33980582524272,0.0,72024.48,174022.53333333333,52134.666666666664,105491.76923076923,173525.0,157352.15789473685,20077.4,442048.14285714284,32888.4,894477.1538461539,176846.5406504065
4598,2023-02-17,25012.32,23368.98,23533.22,24578.28,125021.0,1905510.0,36633257.0,42987159.32411902,34935671.738500535,81.9090909090909,79.38812785388127,0.0,48224.444444444445,172795.3076923077,221431.91304347827,231410.21739130435,160973.0909090909,173657.42105263157,150112.5,40540.25,14988.0,221855.08695652173,31930.222222222223
4599,2023-02-18,24854.76,24454.5,24578.28,24638.27,128313.0,0.0,7954700.0,43505938.81572554,31402687.328374125,79.7090909090909,70.06818181818181,0.0,80655.0,124844.5,95584.33333333333,52029.6,15722.0,0.0,80520.0,7545.5,23756.0,1671488.0,37977.75362318841
4600,2023-02-19,25175.28,24253.13,24638.27,24287.53,9200.0,0.0,13003308.0,44558502.7263489,30207893.19216869,84.29113924050633,90.6195652173913,0.0,425322.6666666667,349682.75,410950.3333333333,64981.25,61680.0,63507.8,9172.5,15981.357142857143,12875.6,33053.92857142857,19619.408536585364
4601,2023-02-20,25098.8,23873.19,24287.53,24838.09,124853.0,0.0,9999903.0,48556570.72881701,29805607.715701163,80.08196721311475,93.05607476635514,0.0,30968.0,63981.25,194370.94736842104,66985.85714285714,20023.14285714286,55860.90909090909,13692.875,8985.666666666666,80400.90909090909,18748.166666666668,13364.043715846994
4602,2023-02-21,25216.35,24168.6,24838.09,24450.5,723387.0,267350.0,25234013.0,49077829.5874863,30545073.50584184,99.0626959247649,92.83116883116882,0.0,22255.0,44899.416666666664,68707.66666666667,46387.75,27578.133333333335,268791.75,70374.3,34049.6,55825.0,45379.57142857143,46934.44571428571
4603,2023-02-22,24471.79,23597.76,24450.5,24186.92,297315.0,3978420.0,58600950.0,46077056.1973037,33736755.554886885,97.6358024691358,84.40223463687151,0.0,26175.0,47144.25,204320.3,101027.44444444444,41033.6,71820.76923076923,144740.8,16449.571428571428,201517.14285714287,31036.5,125397.56052631579
4604,2023-02-23,24595.08,23629.29,24186.92,23941.1,1258394.0,2964616.0,29649108.0,48141285.02921397,29018757.752344094,85.96470588235294,76.16783216783217,0.0,115436.0,189660.25,170419.24,68860.8,95602.66666666667,102735.0,181775.75,560035.0,346534.4285714286,106846.75,51306.32978723404
4605,2023-02-24,24125.33,22830.91,23941.1,23189.78,481602.0,3437194.0,32841571.0,44326903.22979853,27287274.244431254,81.59487179487179,78.75,0.0,10750.0,288232.6666666667,70228.36842105263,473397.54545454547,414757.0909090909,45209.75,247576.7142857143,325999.1111111111,47943.083333333336,69534.0,21166.385057471263
4606,2023-02-25,23217.24,22809.89,23189.78,23167.45,0.0,896064.0,10781121.0,40773896.02046524,27332449.917772748,102.26666666666667,64.71428571428571,0.0,21364.0,11936.666666666666,44778.5,26005.2,40136.0,384481.25,317652.0,7372.0,588042.0,1323090.0,34899.03571428572
4607,2023-02-26,23673.78,23068.21,23167.45,23557.39,1887999.0,1139250.0,15664397.0,43144375.86515191,30053307.523507915,67.38235294117646,64.39344262295081,0.0,86764.44444444444,217804.0,344831.0,409619.8,100550.66666666667,275800.0,58734.857142857145,8060.0,59136.0,12880.0,68526.42424242424
4608,2023-02-27,23876.65,23144.28,23557.39,23490.07,994984.0,744252.0,30217010.0,48788400.79979046,37473279.13623086,57.94252873563219,76.87272727272727,0.0,63369.333333333336,453381.6,534754.5,556546.1818181818,366047.71428571426,259836.36363636365,18816.0,136080.0,8680.0,0.0,49882.83098591549
4609,2023-02-28,23596.23,23039.39,23490.07,23134.2,162288.0,586202.0,25483116.0,45054832.34978669,40014139.91155565,84.44444444444444,61.389830508474574,0.0,70078.64285714286,73563.41666666667,255504.0,744767.0,428658.44444444444,1036388.6666666666,317484.0,0.0,0.0,0.0,81192.0
4610,2023-03-01,23962.77,23037.24,23134.2,23641.2,25080.0,125100.0,24694147.0,42076309.98106428,42845965.22848722,87.56190476190476,65.15625,0.0,56444.77777777778,68755.0,877946.5,1237470.0,47509.454545454544,324517.7272727273,91300.4,88833.0,22780.0,0.0,46009.01960784314
4611,2023-03-02,23788.72,23212.33,23641.2,23467.22,7950.0,148800.0,11030267.0,45980625.63102223,44966004.92506265,91.1038961038961,88.19444444444444,0.0,0.0,993600.0,172030.0,890745.0,19063.0,0.0,33712.8,163310.0,0.0,0.0,51770.55952380953
4612,2023-03-03,23476.96,22147.42,23467.22,22361.45,66963.0,102687.0,16849316.0,39478382.735440746,37298278.1027407,61.751937984496124,64.16,0.0,44251.41176470588,107673.73913043478,90516.23076923077,163917.58823529413,18904.125,46727.0,26898.3,83111.85714285714,19122.2,12936.0,92994.91011235955
4613,2023-03-04,22410.72,22179.49,22361.45,22351.08,0.0,92537.0,3406111.0,42718175.539995365,37078478.19409842,56.05555555555556,65.19444444444444,0.0,84030.2,131844.16666666666,14880.0,245675.2,17386.571428571428,26250.0,24813.0,0.0,58080.0,0.0,39691.565217391304
4614,2023-03-05,22632.51,22240.41,22351.08,22433.65,13200.0,464998.0,5599025.0,37755343.97755292,39103624.85648815,76.7560975609756,72.85714285714286,0.0,54129.0,54129.0,24414.0,28070.571428571428,7568.0,21616.0,52460.0,50316.75,7267.0,60000.0,78038.8
4615,2023-03-06,22596.13,22304.69,22433.65,22410.34,39880.0,39400.0,4303254.0,36071411.65446029,40769967.3875796,86.8125,79.37931034482759,0.0,36711.5,41500.0,338573.3333333333,33660.0,46868.57142857143,0.0,95040.0,7372.0,38680.0,30060.0,41047.14893617021
4616,2023-03-07,22540.33,21965.95,22410.34,22200.87,509000.0,0.0,16664072.0,37719215.89873557,35473695.54997344,86.62162162162163,59.0,0.0,9080.0,44641.142857142855,111051.93333333333,131882.1,27506.666666666668,84408.33333333333,344129.14285714284,7884.0,22626.333333333332,12936.0,92637.08035714286
4617,2023-03-08,22261.89,21643.55,22200.87,21707.57,289424.0,0.0,14778150.0,37673009.01856112,39218865.77920672,89.78125,90.22666666666667,0.0,19392.5,90992.66666666667,204027.77777777778,28364.333333333332,59040.0,133262.5,270245.25,106067.5,8200.0,65070.0,76965.05555555556
4618,2023-03-09,21820.94,20120.77,21707.57,20369.38,209820.0,269070.0,21317457.0,38976184.54192832,38555962.82349584,68.70646766169155,77.35922330097087,0.0,22618.23076923077,100661.16666666667,116127.52173913043,112236.5,13111.136363636364,88398.0,132342.4,10172.857142857143,20480.6,39369.6,71858.27586206897
4619,2023-03-10,20370.96,19597.37,20369.38,20207.71,27692.0,398758.0,26462852.0,38242106.18162612,38926581.27532475,68.29533678756476,69.94685990338164,0.0,25594.05,44291.148148148146,51504.12903225807,174780.4814814815,32061.95,138108.9696969697,97875.73333333334,7566.0,66009.15384615384,78023.11111111111,49332.68372093023
4620,2023-03-11,20847.54,19898.92,20207.71,20610.5,263181.0,429940.0,24627370.0,45830006.61854503,35781665.662821986,73.53424657534246,77.5952380952381,0.0,48113.846153846156,67183.83333333333,183380.0,524121.35294117645,205934.5,23793.2,37619.333333333336,28703.333333333332,63287.11111111111,18656.0,45382.35172413793
4621,2023-03-12,22215.0,20448.6,20610.5,22180.75,135981.0,199120.0,30751743.0,41579854.18181111,36790902.81256093,71.18238993710692,81.4601226993865,0.0,45433.846153846156,182903.04761904763,167788.75,328543.5,91289.38461538461,38470.58823529412,15983.42857142857,32348.85714285714,7715.8,14900.444444444445,93418.96315789473
4622,2023-03-13,24575.29,21897.79,22180.75,24205.82,1765928.0,410408.0,60206752.0,49459585.538537234,39012154.13742327,57.42133333333334,55.136150234741784,0.0,87812.20512820513,163612.33333333334,69898.66666666667,43651.94736842105,86884.1,105532.97368421052,15703.714285714286,306309.75,74089.23076923077,183960.0,103062.86842105263
4623,2023-03-14,26507.17,24084.6,24205.82,24758.71,9404071.0,1920972.0,67889327.0,54425533.96986,35934864.6775103,66.37221269296741,64.22909090909091,0.0,102225.46153846153,150473.0,88040.97619047618,95462.925,181134.87179487178,51592.78723404255,41981.13333333333,17241.166666666668,49093.73684210526,78942.76190476191,72226.34255319148
4624,2023-03-15,25249.88,23950.43,24758.71,24369.16,1371054.0,482702.0,50613536.0,56229711.15935855,37296127.152756765,68.41463414634147,75.85981308411215,0.0,63372.16216216216,56306.604651162794,178056.2641509434,198575.4,298154.8181818182,78485.90384615384,11625.5,365284.6666666667,35743.818181818184,39676.666666666664,73067.6026058632
4625,2023-03-16,25210.61,24221.04,24369.16,25051.31,1226431.0,278854.0,24940070.0,60056447.71860495,40071095.63738024,90.30672268907563,64.19259259259259,0.0,90423.72727272728,112989.5,85660.26923076923,321176.8333333333,231851.7142857143,59720.1875,243021.83333333334,524001.3333333333,41704.0,34695.6,27147.12340425532
4626,2023-03-17,27784.36,24945.47,25051.31,27440.55,582102.0,1402288.0,37562500.0,60812256.98329672,30967416.41274122,69.12386706948641,76.69281045751634,0.0,52938.54285714286,17233.58823529412,53849.18,158916.24324324325,184313.89743589744,45205.27906976744,43841.23809523809,145573.27272727274,28288.833333333332,66545.23076923077,38389.20708446867
4627,2023-03-18,27746.59,26658.45,27440.55,26973.38,72512.0,437370.0,17777193.0,52792477.74456542,38482955.35743393,75.64646464646465,96.4921875,0.0,40469.333333333336,166049.625,12525.75,99259.0,26213.333333333332,99964.5,84434.18181818182,431520.3333333333,47920.4,18764.5,67069.45512820513
4628,2023-03-19,28448.08,26902.0,26973.38,28037.32,198650.0,804640.0,21005715.0,55054383.88068108,35826254.87893772,85.96062992125984,71.7560975609756,0.0,24713.454545454544,172950.8,142978.0,12914.214285714286,88200.9,33603.4,34740.0,806365.3333333334,173775.85714285713,706188.0,43323.152631578945
4629,2023-03-20,28534.79,27229.43,28037.32,27807.29,388401.0,798120.0,21352632.0,44788382.165695615,26282949.162193306,88.17050691244239,63.39267015706806,0.0,26699.140350877195,49752.9375,35577.142857142855,91511.0,175801.60714285713,63842.083333333336,38180.0,182858.66666666666,121000.0,210930.0,32603.276150627615
4630,2023-03-21,28498.09,27411.61,27807.29,28185.99,111750.0,254984.0,10863183.0,46473067.65520197,20801396.526512302,60.23972602739726,49.87850467289719,0.0,17527.125,32131.904761904763,23639.04761904762,19030.285714285714,20211.25,84150.08571428571,62036.0,20793.0,0.0,89345.42857142857,41034.44642857143
4631,2023-03-22,28877.16,26681.65,28185.99,27317.37,233288.0,361618.0,24287789.0,41435679.96681565,29824033.580651365,52.513011152416354,53.4320987654321,0.0,31429.722222222223,43467.64444444444,39845.53333333333,30272.03125,44610.07692307692,130386.02083333333,22733.894736842107,118888.31578947368,221149.4,40782.0,30449.82894736842
