,time,OpenInterest_long,OpenInterest_short,TradingVolume_usd,liquidate_short,liquidate_long,high,low,open,close
501,2023-04-12,5284148.249072988,10260872.265113987,2809005.204558673,42273.709926265925,41751.81227285523,30499.62,29710.91,30226.45,29905.56
502,2023-04-13,5185830.0827728165,10336965.723236904,2220864.503497053,18.387628409177033,18.157976294083937,30603.93,29881.9,29905.56,30407.76
503,2023-04-14,5241024.489155494,10191963.388129832,1865697.7856523339,2201.57256427134,4116.91142220552,31020.32,30015.78,30407.76,30491.71
504,2023-04-15,5290769.588949674,10188228.746289061,1942200.9395963605,0.0,0.0,30615.21,30237.51,30491.71,30321.55
505,2023-04-16,5303698.647537485,10218442.786519017,1903179.470598936,3.494798399657597,3.4511134196618776,30562.42,30155.49,30321.55,30322.37
506,2023-04-17,5379303.777326025,10225872.755870761,1111852.0418174283,0.0,0.0,30331.32,29265.91,30322.37,29446.34
507,2023-04-18,5295370.727515261,10243659.270711213,2209385.3271073983,0.0,0.0,30485.26,29135.27,29446.34,30395.53
508,2023-04-19,5619156.606787619,10364897.807010293,2346944.19390404,0.0,0.0,30419.74,28615.79,30395.53,28821.91
509,2023-04-20,5476759.679225784,10163265.92534993,2858426.7025495367,234.95877874176676,116.02084809313972,29094.98,28007.09,28821.91,28248.11
510,2023-04-21,5591414.016283172,10227350.736246526,2589444.368247645,1014.2867396909087,500.8166370779561,28365.2,27173.44,28248.11,27261.17
511,2023-04-22,5361221.423719849,10231240.515322633,2506980.942044154,0.0,0.0,27883.77,27150.5,27261.17,27820.73
512,2023-04-23,5384654.063989879,10124483.476169506,2475810.741923416,0.0,0.0,27822.57,27352.28,27820.73,27596.85
513,2023-04-24,5414426.700515416,10127861.496916998,2627125.105887757,1284.193686804805,634.0867687432112,27988.76,26998.44,27596.85,27520.93
514,2023-04-25,5375954.555092079,10171954.348363958,2380402.889703754,0.0,0.0,28394.39,27200.99,27520.93,28308.07
515,2023-04-26,5416959.689124156,10163872.30963601,4559528.0607313365,481.66400915404967,475.6432090396241,30016.54,27261.2,28308.07,28432.89
516,2023-04-27,5375234.537438603,10166713.987431623,4302238.456262942,0.0,0.0,29890.36,28397.94,28432.89,29483.94
517,2023-04-28,5382443.446897323,10184878.453404188,3516359.6710361987,0.0,0.0,29600.91,28920.19,29483.94,29339.99
518,2023-04-29,5444379.961237291,10196477.022499567,2848090.836788718,0.0,0.0,29457.51,29078.4,29339.99,29251.2
519,2023-04-30,5510042.922496725,10188575.209250633,2477549.5821474968,0.0,0.0,29958.96,29113.64,29251.2,29236.81
520,2023-05-01,5530939.282507161,10231204.187703952,2910478.3797184858,0.0,0.0,29340.45,27680.56,29236.81,28086.77
521,2023-05-02,5480962.832644012,10246928.387300722,2951025.809941095,0.0,0.0,28895.93,27899.16,28086.77,28694.7
522,2023-05-03,5453146.527014869,10244457.45936015,2825172.3012405816,0.0,0.0,29278.11,28151.97,28694.7,29041.65
523,2023-05-04,5444453.238440073,10182499.175564367,2029804.964621094,0.0,0.0,29376.48,28702.7,29041.65,28865.72
524,2023-05-05,5312204.530483367,10203753.414958313,2684292.274017978,0.0,0.0,29701.05,28852.44,28865.72,29548.51
525,2023-05-06,5424013.12321624,10330688.257431353,1951898.6338037408,0.0,0.0,29853.13,28449.95,29548.51,28943.98
526,2023-05-07,5558894.631263124,10331244.033110473,2868355.9351627305,0.0,0.0,29212.06,28547.22,28943.98,28572.81
527,2023-05-08,5685975.545314428,10254393.542420052,4281281.319838069,0.0436390412591579,0.0430935532434184,28786.01,27396.42,28572.81,27783.42
528,2023-05-09,5613924.651925386,10181669.4967864,2188039.272967546,0.0,0.0,27963.87,27510.12,27783.42,27680.21
529,2023-05-10,5688803.900368294,10245503.248807546,2951203.979229908,1667.9489995521258,862.1086444546529,28330.36,26840.62,27680.21,27628.73
530,2023-05-11,5600728.724498927,10186383.850376092,2427836.6041332684,51904.91294175369,25653.68107911967,27642.56,26731.83,27628.73,26991.62
531,2023-05-12,5596226.154421875,10234193.04531849,2881428.750716971,1384.93887680064,1025.6473359253644,27092.93,25833.3,26991.62,26807.09
532,2023-05-13,5566604.3026505895,10199137.04830177,966515.0896543822,0.0,0.0,27043.5,26705.45,26807.09,26788.88
533,2023-05-14,5645870.837134608,10194105.03187865,976318.575356125,0.0,0.0,27189.55,26611.92,26788.88,26931.44
534,2023-05-15,5644396.880236823,10221276.742547726,3065836.1232952923,81.20261983690591,72.08196161982168,27668.19,26759.29,26931.44,27176.27
535,2023-05-16,5617237.254534662,10189739.666325988,2185679.911895858,0.0,0.0,27304.97,26869.45,27176.27,27036.57
536,2023-05-17,5559936.207265463,10246886.237720953,3433250.0890342253,0.0,0.0,27488.05,26565.39,27036.57,27406.21
537,2023-05-18,5676486.328980268,10195193.800186776,3095244.096741057,0.0,0.0,27476.67,26379.63,27406.21,26823.31
538,2023-05-19,5616190.377804377,10180662.136715453,1897134.5477545788,0.0,0.0,27178.6,26668.92,26823.31,26888.42
539,2023-05-20,5577190.660774093,10176287.612606779,2088247.6064527198,0.0,0.0,27164.5,26840.23,26888.42,27118.54
540,2023-05-21,5672067.29378483,10162031.86829677,1718486.8645467623,0.0,0.0,27280.07,26691.06,27118.54,26755.17
541,2023-05-22,5624807.688439215,10163549.89030427,1813156.0565645061,0.0,0.0,27084.08,26548.27,26755.17,26855.4
542,2023-05-23,5667679.795908123,10201189.49597796,1475954.1882728043,0.0,0.0,27480.33,26808.03,26855.4,27224.7
543,2023-05-24,5808716.972944688,10200370.432688482,2015568.4060760573,0.0,0.0,27225.89,26092.06,27224.7,26326.17
544,2023-05-25,5818609.897409395,10287443.892146772,2454801.589088414,19.85272941595977,19.604570298260278,26605.5,25882.27,26326.17,26480.21
545,2023-05-26,5724172.380858773,10287734.4986307,2612535.5758869494,0.0,0.0,26940.67,26338.96,26480.21,26719.7
546,2023-05-27,5675599.2778065335,10279083.691074764,2320790.106319055,0.0,0.0,26902.14,26585.34,26719.7,26872.59
547,2023-05-28,5583099.443325836,10355861.635051224,2940630.2812241153,0.0,0.0,28249.51,26789.58,26872.59,28077.57
548,2023-05-29,5603944.021542989,10204755.026110739,2079021.177453096,0.0,0.0,28450.88,27546.65,28077.57,27746.07
549,2023-05-30,5641010.488395376,10189007.746097803,2507046.7281757803,0.0,0.0,28052.68,27568.98,27746.07,27703.56
550,2023-05-31,5644291.964663528,10230172.992222931,3195221.5723327366,0.2212399835986086,0.218474483803626,27836.82,26853.57,27703.56,27220.17
551,2023-06-01,5811167.173808617,10266774.185906418,2794838.433075401,45.27559294383059,44.70964803203271,27347.94,26628.22,27220.17,26825.73
552,2023-06-02,5709170.012599694,10268385.207642445,2683909.4433311755,0.0,0.0,27305.0,26519.23,26825.73,27251.14
553,2023-06-03,5733392.448778026,10221221.48836943,2604153.478238808,0.0,0.0,27330.86,26946.35,27251.14,27078.3
554,2023-06-04,5707912.469723701,10223772.262373608,3127717.07928833,0.0,0.0,27451.16,26964.17,27078.3,27125.24
555,2023-06-05,5798859.198233347,10209561.723017022,3297985.158025162,3632.2051684189473,1863.7052302731709,27135.1,25411.77,27125.24,25740.46
556,2023-06-06,5832042.91595705,10193905.180369595,1104232.4235363929,0.0,0.0,27379.88,25380.61,25740.46,27269.02
557,2023-06-07,5853732.302170768,10219665.049324881,3673168.0306666526,1148.2421450096617,1364.340055749886,27423.02,26132.38,27269.02,26348.91
558,2023-06-08,5827124.126904308,10222174.516197186,1686185.3022074893,0.0,0.0,26816.33,26225.25,26348.91,26509.09
559,2023-06-09,5831730.232314229,10223446.356368184,1032786.5735702695,0.0,0.0,26777.91,26290.32,26509.09,26483.81
560,2023-06-10,5816442.964125149,10270104.362534523,1770034.8775371835,3180.7958072590927,3141.035877338828,26533.58,25424.05,26483.81,25856.18
561,2023-06-11,5797961.974125632,10276231.549510702,852200.3945434993,0.0,0.0,26214.2,25655.94,25856.18,25937.58
562,2023-06-12,5658530.646495737,10307637.91191652,2152369.2628095015,0.0,0.0,26099.5,25629.48,25937.58,25905.64
563,2023-06-13,5684019.589247232,10285572.641330559,3253631.514553502,0.0,0.0,26425.22,25717.6,25905.64,25928.94
564,2023-06-14,5769695.299550238,10319155.356066918,3332678.9979873616,64503.25127936852,63696.98898284415,26074.14,24836.48,25928.94,25125.73
565,2023-06-15,5558585.16639996,10323411.072123393,1807144.5169494776,130.60380535177808,75.71153230428328,25740.96,24765.75,25125.73,25574.36
566,2023-06-16,5516892.997468699,10247830.52835026,2577423.7646076893,0.0,0.0,26479.27,25205.5,25574.36,26330.59
567,2023-06-17,5567982.744920394,10239053.350643976,1878333.9490844267,32.2082129706844,31.81058071178706,26780.79,26170.91,26330.59,26510.43
568,2023-06-18,5592744.068538734,10229324.621905783,1899629.0001517888,0.0,0.0,26686.77,26260.74,26510.43,26338.0
569,2023-06-19,5517486.608863815,10231184.056220997,1985631.6315628276,125.84970413220148,248.8424616468879,27036.32,26265.34,26338.0,26842.09
570,2023-06-20,5468919.763962916,10249327.637075847,2684202.2818369297,68.09156639847703,131.49356877319383,28407.13,26648.29,26842.09,28319.35
571,2023-06-21,5433667.868979752,10225595.851921845,2946055.588772284,42358.11964925659,83712.28334492512,30780.84,28276.59,28319.35,30000.55
572,2023-06-22,5551037.724388969,10243430.986934712,1831641.9555915042,86036.02129289575,170476.88384840262,30499.85,29611.53,30000.55,29892.81
573,2023-06-23,5515768.656096253,10232525.756930742,1861441.462718254,7597.472511265049,14964.639749767046,31416.26,29818.21,29892.81,30705.39
574,2023-06-24,5527092.052635718,10229506.27282723,1117710.1209601245,0.0,0.0,30811.37,30276.97,30705.39,30548.2
575,2023-06-25,5555558.88353681,10212878.164386986,965431.989124687,33828.45835294825,66968.11718304592,31051.66,30297.61,30548.2,30473.64
576,2023-06-26,5546359.242378653,10217659.460902138,802027.1686658894,0.0,0.0,30658.58,29930.89,30473.64,30271.91
577,2023-06-27,5441946.195059118,10221298.699007275,1574687.996131773,0.0,0.0,31013.13,30232.66,30271.91,30696.99
578,2023-06-28,5467159.398092551,10220765.787111811,805101.9333241751,0.0432164156255046,0.042682879630128,30714.46,29862.15,30696.99,30078.9
579,2023-06-29,5404503.415985475,10195249.374384008,772015.0281421945,0.0,0.0,30833.99,30043.07,30078.9,30447.17
580,2023-06-30,5445831.310241343,10225989.969046563,1320473.5848797886,0.0,0.0,31272.25,29465.7,30447.17,30471.06
581,2023-07-01,5428010.444361779,10225157.84440225,158555.8623015205,0.0,0.0,30653.27,30321.27,30471.06,30590.76
582,2023-07-02,5405844.948415659,10213159.823782476,731937.5193728964,0.0,0.0,30788.75,30181.34,30590.76,30617.66
583,2023-07-03,5376066.372410141,10171483.764587484,727883.589040535,0.0,0.0,31388.17,30575.7,30617.66,31160.24
584,2023-07-04,5511941.795341192,10278533.528906649,700486.5059606488,0.0,0.0,31331.3,30638.68,31160.24,30774.39
585,2023-07-05,5523100.212863559,10269185.037701817,334024.7601351572,0.0,0.0,30877.17,30201.06,30774.39,30503.07
586,2023-07-06,5550755.897845005,10263830.683191707,781391.9709418236,221.796381318628,438.3796724055434,31521.11,29869.18,30503.07,29907.98
587,2023-07-07,5526158.977929511,10267135.862671083,1228632.8867176112,0.0,0.0,30450.48,29725.12,29907.98,30349.69
588,2023-07-08,5533944.0398887005,10266356.9602936,1146647.291065257,0.0,0.0,30383.67,30056.18,30349.69,30294.36
589,2023-07-09,5535853.850621457,10276566.417104147,667576.9118752389,0.0,0.0,30441.0,30074.68,30294.36,30171.49
590,2023-07-10,5508279.765531887,10269804.743773473,687753.9675409949,0.0,0.0,31045.4,29964.03,30171.49,30421.04
591,2023-07-11,5493761.836672006,10261823.427052427,1267278.7620466438,0.0,0.0,30805.91,30314.1,30421.04,30626.62
592,2023-07-12,5527883.079818902,10277730.278108036,1367116.9298112844,0.0,0.0,30977.57,30214.19,30626.62,30385.22
593,2023-07-13,5475152.304042672,10287914.89511395,1441768.967967654,471.47819355136625,926.912191261769,31844.94,30259.09,30385.22,31475.78
594,2023-07-14,5536628.230621967,10308008.429072572,771789.0423461087,130.27820646943368,257.4331037989748,31636.78,29929.3,31475.78,30331.09
595,2023-07-15,5529749.741594253,10296724.623671524,352104.14924613317,0.0,0.0,30403.12,30258.91,30331.09,30298.45
596,2023-07-16,5545772.683120928,10299442.512090787,471918.5743333281,0.0,0.0,30450.66,30083.92,30298.45,30248.17
597,2023-07-17,5524372.584780624,10287760.060847867,831037.2862543197,0.0,0.0,30340.04,29675.15,30248.17,30147.68
598,2023-07-18,5588902.7534110425,10308776.197698971,754538.4541466947,0.0,0.0,30244.13,29538.16,30147.68,29863.79
599,2023-07-19,5567873.894913606,10292455.897769298,754312.2651352765,0.0,0.0,30193.82,29765.06,29863.79,29918.6
600,2023-07-20,5579274.568556049,10271745.46350425,831480.6488174476,0.0,0.0,30417.9,29577.88,29918.6,29809.61
601,2023-07-21,5535300.960136013,10269075.10353633,1073051.4395059699,0.0,0.0,30060.04,29737.09,29809.61,29911.46
602,2023-07-22,5547758.582734866,10255081.174416166,663929.1426826521,0.0,0.0,30000.3,29635.44,29911.46,29791.61
603,2023-07-23,5501973.880914578,10246255.150385194,1319515.1139679293,0.0,0.0,30345.9,29738.58,29791.61,30085.68
604,2023-07-24,5571052.0254848255,10250849.091754187,1418136.725296282,134.87906914995784,133.1930807855834,30097.78,28860.94,30085.68,29181.04
605,2023-07-25,5583686.030732839,10251126.578580828,793827.747444203,0.0,0.0,29367.59,29054.49,29181.04,29226.63
606,2023-07-26,5566142.672871215,10255131.661410598,1510117.9012184457,0.0,0.0,29682.98,29098.81,29226.63,29352.06
607,2023-07-27,5558765.50424674,10250241.244678063,596886.3459297204,0.0,0.0,29566.99,29082.04,29352.06,29217.05
608,2023-07-28,5571525.917237934,10252182.579862684,380123.56807036826,0.0,0.0,29528.45,29121.24,29217.05,29316.82
609,2023-07-29,5560788.008824659,10260276.817331946,503380.73180292785,0.0,0.0,29406.57,29258.14,29316.82,29358.76
610,2023-07-30,5582431.872236421,10235440.287530564,298648.88782706816,0.0,0.0,29449.84,29043.43,29358.76,29283.34
611,2023-07-31,5489806.139411888,10200509.016507998,846706.9500533362,0.0,0.0,29524.99,29108.82,29283.34,29231.47
612,2023-08-01,5493210.30877452,10254164.258878263,1169806.8129407088,707.2635317154633,377.7309217487218,29721.48,28564.09,29231.47,29699.74
613,2023-08-02,5544663.114463112,10228071.333956238,1103626.4788172059,0.0,0.0,30029.06,28914.46,29699.74,29163.69
614,2023-08-03,5548979.127591826,10236271.96822636,480553.59038788493,0.0,0.0,29397.03,28945.61,29163.69,29177.75
615,2023-08-04,5561081.362113502,10218357.026629148,414841.44868004107,0.0,0.0,29308.95,28794.51,29177.75,29078.51
616,2023-08-05,5567064.635549607,10185492.67056139,200811.36628529584,0.0,0.0,29111.36,28953.98,29078.51,29050.34
617,2023-08-06,5511572.061526504,10182742.79832321,448047.8444429599,0.0,0.0,29164.68,28962.89,29050.34,29046.16
618,2023-08-07,5492013.582061247,10193621.5805677,766380.7674228209,0.0,0.0,29245.27,28672.37,29046.16,29182.16
619,2023-08-08,5512656.4745020475,10299159.467777384,1689232.756152494,0.0,0.0,30210.36,29111.88,29182.16,29770.51
620,2023-08-09,5433799.164380562,10262001.089233588,1603311.1255446973,0.0,0.0,30120.86,29356.43,29770.51,29566.47
621,2023-08-10,5495594.7046825355,10238949.154742742,793569.2088979096,0.0,0.0,29707.55,29319.58,29566.47,29428.1
622,2023-08-11,5510691.369103819,10240767.488422232,1530810.5749588413,0.0,0.0,29535.4,29219.56,29428.1,29403.56
623,2023-08-12,5487113.804947133,10234856.395929465,984047.1860924598,0.0,0.0,29471.12,29356.08,29403.56,29417.08
624,2023-08-13,5482836.600092947,10200652.45226766,484655.26468117314,0.0,0.0,29447.27,29257.12,29417.08,29281.55
625,2023-08-14,5512573.265741801,10263273.499853177,1086103.0756307703,0.0,0.0,29664.61,29082.39,29281.55,29409.22
626,2023-08-15,5521155.937395278,10223728.435368486,674442.6613295279,0.0,0.0,29460.86,29056.77,29409.22,29171.23
627,2023-08-16,5634876.640743812,10232335.113538675,1014431.7964351029,0.0,0.0,29228.22,28696.21,29171.23,28702.8
628,2023-08-17,5789590.124598221,10290070.80614408,2732726.2934234994,65103.724072740624,41084.39134033233,28752.02,25328.06,28702.8,26629.67
629,2023-08-18,5704001.465976533,10339182.952356044,2198797.442044992,0.0,0.0,26823.13,25629.62,26629.67,26049.69
630,2023-08-19,5728915.168863459,10380918.696475634,621038.3533255584,0.0,0.0,26266.25,25797.39,26049.69,26095.8
631,2023-08-20,5696663.277810251,10384597.959459407,434482.24334305304,0.0,0.0,26291.33,25983.85,26095.8,26191.01
632,2023-08-21,5654087.276006854,10338854.956594119,960654.0337732851,0.0,0.0,26248.2,25819.92,26191.01,26126.18
633,2023-08-22,5615437.995447763,10317627.190042913,1698031.690871046,9301.29764497184,4678.463418674787,26137.6,25369.8,26126.18,26043.01
634,2023-08-23,5531742.307498155,10316014.528537087,1701492.8455572804,0.0,0.0,26807.82,25802.48,26043.01,26429.4
635,2023-08-24,5590134.243953581,10317574.582965668,793029.1909489669,0.0,0.0,26565.88,25859.32,26429.4,26166.22
636,2023-08-25,5620090.826344302,10317489.25302886,696956.3594159578,0.0,0.0,26291.13,25759.58,26166.22,26051.29
637,2023-08-26,5639146.437892274,10317902.248715576,650234.2714023512,0.0,0.0,26109.19,25979.58,26051.29,26010.35
638,2023-08-27,5617394.995233485,10316475.910247551,760468.4265312871,0.0,0.0,26168.79,25966.75,26010.35,26091.32
639,2023-08-28,5591403.902228109,10316967.620271139,649129.604880983,0.0,0.0,26233.53,25861.84,26091.32,26106.0
640,2023-08-29,5508221.268624723,10411266.502471548,2471969.8585956534,6.46281075089111,6.383022963843072,28154.08,25911.89,26106.0,27724.41
641,2023-08-30,5583902.941242541,10353680.537063748,1234009.870476511,0.0,0.0,27766.41,27036.49,27724.41,27305.41
642,2023-08-31,5719975.777533484,10331703.55351543,2156047.2085340894,40.30144711836436,39.79767902938481,27563.68,25683.18,27305.41,25937.29
643,2023-09-01,5694961.891289358,10333176.478853082,1182198.9608140995,218.3348910696759,110.2086446337188,26137.14,25323.44,25937.29,25798.79
644,2023-09-02,5667343.262169451,10334832.4245714,172764.36856220776,0.0,0.0,25980.31,25729.66,25798.79,25868.56
645,2023-09-03,5633886.36878889,10337121.52616833,415013.00443157845,0.0,0.0,26115.72,25805.82,25868.56,25971.37
646,2023-09-04,5678613.401245298,10334048.308285158,626508.4629571404,0.0,0.0,26089.36,25636.28,25971.37,25816.24
647,2023-09-05,5685705.731796218,10319055.668437311,644807.6500584779,0.0,0.0,25878.61,25567.56,25816.24,25785.01
648,2023-09-06,5692413.469014748,10322774.222293355,931600.3158797903,107.96482051585322,106.61526025940506,26019.64,25379.85,25785.01,25751.71
649,2023-09-07,5568020.013957189,10346666.87130971,1097728.2350733923,0.0,0.0,26426.41,25600.8,25751.71,26264.75
650,2023-09-08,5650295.3070363505,10315600.225262392,1382980.3276652482,0.0,0.0,26443.61,25650.9,26264.75,25907.13
651,2023-09-09,5650898.805234575,10315232.103671715,290685.84148199356,53.42697366239469,105.53918920276556,25936.62,25799.89,25907.13,25898.41
652,2023-09-10,5680711.123411959,10330330.81562604,493802.75181929866,0.0,0.0,26020.84,25589.02,25898.41,25833.67
653,2023-09-11,5780211.131388301,10328791.422355898,1477739.4863924035,152.7997746072503,150.88978441610254,25889.38,24911.78,25833.67,25157.07
654,2023-09-12,5676080.737823638,10329210.60968288,2741647.1591264536,0.0,0.0,26545.24,25128.37,25157.07,25840.34
655,2023-09-13,5587170.116167108,10344570.550665542,1107939.5145212538,0.0,0.0,26432.59,25768.65,25840.34,26227.49
656,2023-09-14,5536677.380098194,10375577.888305862,1805853.2887434133,0.0,0.0,26845.74,26136.39,26227.49,26533.66
657,2023-09-15,5532952.622034627,10359036.492259894,946147.0100439491,0.5880414917547356,0.5807817202515908,26879.57,26224.91,26533.66,26605.49
658,2023-09-16,5562818.222056974,10352995.72602987,475668.6068420772,0.0,0.0,26771.68,26459.99,26605.49,26569.13
659,2023-09-17,5565455.115682312,10358961.316586813,293570.8965240088,0.0,0.0,26621.93,26413.39,26569.13,26533.12
660,2023-09-18,5602360.05927658,10350807.65161866,2250010.582193386,0.1178634937945562,0.116408388932895,27425.7,26394.81,26533.12,26767.82
661,2023-09-19,5480848.963468445,10366542.815500474,1703591.1478985182,0.0603564297428621,0.0596112886349256,27493.85,26676.6,26767.82,27219.02
662,2023-09-20,5520096.416038047,10367025.546173422,1335432.7532544348,0.0,0.0,27389.22,26814.07,27219.02,27126.4
663,2023-09-21,5691918.426182007,10381842.55540263,1154047.186545459,0.0,0.0,27162.0,26373.55,27126.4,26567.47
664,2023-09-22,5706443.0588321425,10385030.945088198,641216.238228301,0.0,0.0,26738.04,26478.87,26567.47,26583.16
665,2023-09-23,5699253.747822607,10386130.35968506,206751.29187074324,0.0,0.0,26640.84,26522.49,26583.16,26585.41
666,2023-09-24,5816036.022049696,10383973.265142903,713936.562012917,0.0,0.0,26732.91,26146.79,26585.41,26261.44
667,2023-09-25,5713570.88589199,10397428.917801153,1070989.4233531847,2038.175166574328,1008.8701041099441,26439.02,25997.17,26261.44,26297.93
668,2023-09-26,5717590.332251929,10397695.74003892,120291.07237072485,0.0,0.0,26395.42,26090.75,26297.93,26212.59
